CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
JF164832,03/06/2022 03:00:00 AM,018XX N RICHMOND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1421,1,08B,1156525,1912126,41.91465541,-87.700379501,"(41.91465541, -87.700379501)"
JF164927,03/06/2022 07:00:00 AM,0000X W SUPERIOR ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1832,2,08B,1176127,1905362,41.895675136,-87.628569146,"(41.895675136, -87.628569146)"
JF165427,03/06/2022 05:48:00 PM,008XX W 72ND ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,N,Y,733,6,03,1172016,1857114,41.763369893,-87.645087441,"(41.763369893, -87.645087441)"
JF164746,03/06/2022 12:55:00 AM,012XX S WABASH AVE,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,N,N,131,3,08B,1176963,1894850,41.866810739,-87.625817031,"(41.866810739, -87.625817031)"
JF164881,03/06/2022 05:45:00 AM,034XX W ARMITAGE AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,N,Y,1413,26,04B,1153271,1913080,41.917338545,-87.712308925,"(41.917338545, -87.712308925)"
JE490335,12/27/2021 04:42:00 PM,098XX S CALHOUN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,431,10,08B,1194761,1840191,41.716402127,-87.562279519,"(41.716402127, -87.562279519)"
JE491388,12/28/2021 07:00:00 PM,011XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1213,2,06,1165945,1907942,41.902978257,-87.665891392,"(41.902978257, -87.665891392)"
JF165505,03/06/2022 07:30:00 PM,077XX S PHILLIPS AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,N,N,421,7,03,1193873,1854139,41.754698444,-87.565075774,"(41.754698444, -87.565075774)"
JF164758,03/06/2022 12:55:00 AM,015XX W JUNEWAY TER,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2422,49,08B,1164608,1951400,42.022257277,-87.669565859,"(42.022257277, -87.669565859)"
JE490652,12/28/2021 01:53:00 AM,081XX S INGLESIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,631,8,08B,1183977,1851317,41.747191357,-87.601429158,"(41.747191357, -87.601429158)"
JF164599,03/05/2022 07:56:00 PM,012XX W GARFIELD BLVD,0460,BATTERY,SIMPLE,RESIDENCE,Y,N,713,16,08B,1169025,1868176,41.793790522,-87.655730562,"(41.793790522, -87.655730562)"
JF165007,03/06/2022 10:35:00 AM,017XX S WABASH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,131,3,14,1177039,1891868,41.85862622,-87.625628271,"(41.85862622, -87.625628271)"
JF165607,03/06/2022 10:36:00 AM,037XX W ADDISON ST,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,GAS STATION,Y,N,1732,30,18,1150919,1923677,41.946464013,-87.720672053,"(41.946464013, -87.720672053)"
JF164834,03/06/2022 01:00:00 AM,015XX W FULTON ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1215,27,06,1166001,1901945,41.886520861,-87.665857063,"(41.886520861, -87.665857063)"
JF164962,03/06/2022 09:30:00 AM,016XX S KARLOV AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1012,24,08B,1149321,1891518,41.858247657,-87.727380806,"(41.858247657, -87.727380806)"
JF166409,03/06/2022 12:00:00 AM,021XX W 63RD ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,N,N,714,16,08B,1163281,1862841,41.779272895,-87.676942826,"(41.779272895, -87.676942826)"
JE493360,10/30/2021 12:01:00 AM,006XX N HAMLIN AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,N,Y,1122,27,08B,1150943,1903978,41.892407716,-87.721100762,"(41.892407716, -87.721100762)"
JF170355,02/11/2022 12:30:00 PM,008XX N MAPLEWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,1211,26,05,1159248,1905487,41.896381879,-87.690558323,"(41.896381879, -87.690558323)"
JF165021,03/06/2022 02:30:00 AM,0000X E ELM ST,0810,THEFT,OVER $500,APARTMENT,N,N,1824,2,06,1176439,1908108,41.903203253,-87.627340259,"(41.903203253, -87.627340259)"
JF166500,03/06/2022 08:30:00 PM,107XX S KEDZIE AVE,0460,BATTERY,SIMPLE,RESIDENCE,N,N,2211,19,08B,1156923,1833185,41.698022723,-87.701050874,"(41.698022723, -87.701050874)"
JF164888,03/06/2022 07:00:00 AM,004XX W DIVISION ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,GROCERY FOOD STORE,N,N,1821,27,04A,1173175,1908290,41.903775756,-87.639324074,"(41.903775756, -87.639324074)"
JF170592,02/19/2022 12:49:00 PM,018XX W 87TH ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,614,21,11,1165653,1846986,41.73571455,-87.668695873,"(41.73571455, -87.668695873)"
JF100430,12/03/2021 12:00:00 PM,038XX N Linder Ave,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,N,N,1633,38,06,1139005,1924883,41.949998727,-87.76443533,"(41.949998727, -87.76443533)"
JE490671,12/28/2021 03:13:00 AM,078XX S PEORIA ST,0810,THEFT,OVER $500,STREET,N,N,621,17,06,1171663,1852930,41.751896209,-87.646503686,"(41.751896209, -87.646503686)"
JF165478,03/06/2022 06:45:00 PM,037XX N SHEFFIELD AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,N,N,1923,44,26,1168939,1924942,41.949562672,-87.654399484,"(41.949562672, -87.654399484)"
JF164778,03/06/2022 01:18:00 AM,064XX S DR MARTIN LUTHER KING JR DR,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,CHA PARKING LOT / GROUNDS,N,N,312,20,03,1180028,1862398,41.777690067,-87.615560446,"(41.777690067, -87.615560446)"
JF168719,03/06/2022 12:01:00 AM,048XX N FRANCISCO AVE,0460,BATTERY,SIMPLE,GOVERNMENT BUILDING / PROPERTY,N,N,2031,40,08B,1156348,1932071,41.96938944,-87.700488807,"(41.96938944, -87.700488807)"
JF165600,03/06/2022 09:51:00 PM,024XX S TROY ST,0810,THEFT,OVER $500,APARTMENT,N,Y,1033,12,06,1155748,1887614,41.847407749,-87.703894581,"(41.847407749, -87.703894581)"
JE493684,11/18/2021 06:00:00 PM,007XX E 133RD ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,N,N,533,9,11,1183492,1817474,41.654333112,-87.60425611,"(41.654333112, -87.60425611)"
JF165650,03/06/2022 11:06:00 PM,036XX W AINSLIE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1712,33,14,1151316,1932315,41.970159496,-87.718985169,"(41.970159496, -87.718985169)"
JF167152,03/06/2022 04:00:00 AM,009XX E 81ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,631,8,14,1183736,1851485,41.747657989,-87.602307009,"(41.747657989, -87.602307009)"
JF165314,03/06/2022 02:00:00 AM,001XX W HUBBARD ST,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,N,N,1831,42,06,1175301,1903292,41.890013524,-87.631664996,"(41.890013524, -87.631664996)"
JF165269,03/06/2022 02:47:00 PM,006XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,Y,N,1834,42,06,1177327,1904330,41.892816145,-87.624193198,"(41.892816145, -87.624193198)"
JF165932,03/06/2022 08:00:00 PM,006XX E 88TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,632,6,07,1182071,1846774,41.734769131,-87.608553399,"(41.734769131, -87.608553399)"
JF170278,02/27/2022 07:35:00 PM,075XX N CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,2422,49,06,1162907,1949949,42.018311737,-87.675866628,"(42.018311737, -87.675866628)"
JF167631,03/06/2022 12:00:00 PM,022XX W 80TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,Y,835,18,08A,1162763,1851235,41.747435212,-87.679165459,"(41.747435212, -87.679165459)"
JF164718,03/06/2022 12:20:00 AM,031XX W 64TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,823,17,08B,1156356,1862019,41.777159455,-87.702352906,"(41.777159455, -87.702352906)"
JE490977,12/28/2021 12:40:00 PM,022XX N WESTERN AVE,0460,BATTERY,SIMPLE,BANK,N,N,1432,32,08B,1159983,1915239,41.923126976,-87.687589153,"(41.923126976, -87.687589153)"
JF165516,03/06/2022 07:11:00 PM,050XX S KEDVALE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,N,N,815,14,26,1149548,1870937,41.801766199,-87.727080697,"(41.801766199, -87.727080697)"
JF167604,03/06/2022 10:00:00 PM,039XX N PINE GROVE AVE,0890,THEFT,FROM BUILDING,OTHER (SPECIFY),N,N,1925,46,06,1170693,1926442,41.953640416,-87.647907964,"(41.953640416, -87.647907964)"
JE493733,12/19/2021 03:25:00 PM,024XX N SACRAMENTO AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1414,32,06,1155961,1916199,41.925843451,-87.702341464,"(41.925843451, -87.702341464)"
JF165466,03/06/2022 06:30:00 PM,032XX N CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1924,44,06,1169868,1921628,41.94044868,-87.651081589,"(41.94044868, -87.651081589)"
JF165322,03/06/2022 04:15:00 PM,052XX W GRAND AVE,0810,THEFT,OVER $500,OTHER (SPECIFY),N,Y,2515,36,06,1140997,1912948,41.917211363,-87.757407568,"(41.917211363, -87.757407568)"
JE490997,12/28/2021 01:29:00 PM,003XX W CHICAGO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1831,42,14,1173942,1905667,41.896561044,-87.636584978,"(41.896561044, -87.636584978)"
JF165095,03/06/2022 11:45:00 AM,008XX N GREENVIEW AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,1213,1,06,1166220,1905912,41.897401921,-87.664939363,"(41.897401921, -87.664939363)"
JF165490,03/06/2022 06:53:00 PM,057XX N SHERIDAN RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2022,48,08B,1168593,1938326,41.9862963,-87.655281972,"(41.9862963, -87.655281972)"
JE494220,10/20/2021 12:00:00 AM,017XX W CERMAK RD,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,N,N,1234,25,10,1164866,1889449,41.852254902,-87.670379452,"(41.852254902, -87.670379452)"
JF165511,03/06/2022 07:26:00 PM,013XX N OAKLEY BLVD,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,1424,1,07,1160828,1908932,41.905802604,-87.684659601,"(41.905802604, -87.684659601)"
JE490899,12/28/2021 10:00:00 AM,070XX S LOOMIS BLVD,0560,ASSAULT,SIMPLE,APARTMENT,N,N,734,6,08A,1168214,1858080,41.766103356,-87.658994765,"(41.766103356, -87.658994765)"
JF170669,02/13/2022 09:05:00 AM,005XX E 32ND ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,N,211,4,26,1180539,1883677,41.836069707,-87.613033345,"(41.836069707, -87.613033345)"
JE491271,12/28/2021 02:00:00 AM,048XX W VAN BUREN ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,N,Y,1533,24,04A,1144153,1897573,41.874961871,-87.746198823,"(41.874961871, -87.746198823)"
JF164847,03/06/2022 04:25:00 AM,037XX N BROADWAY,0460,BATTERY,SIMPLE,BAR OR TAVERN,Y,N,1925,46,08B,1170406,1925185,41.950197458,-87.648999894,"(41.950197458, -87.648999894)"
JF164775,03/06/2022 01:10:00 AM,117XX S UNION AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,DRIVEWAY - RESIDENTIAL,N,Y,524,34,08B,1173578,1826915,41.680465165,-87.640253524,"(41.680465165, -87.640253524)"
JF166081,03/06/2022 11:01:00 PM,104XX S HALE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,N,Y,2212,19,26,1165678,1835393,41.703901,-87.668932057,"(41.703901, -87.668932057)"
JF164942,03/06/2022 03:39:00 AM,091XX S STONY ISLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,Y,Y,413,8,08B,1188515,1844485,41.728336543,-87.58501858,"(41.728336543, -87.58501858)"
JF165706,03/06/2022 06:00:00 PM,013XX N HUDSON AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,1821,27,06,1173068,1909520,41.907153315,-87.639680572,"(41.907153315, -87.639680572)"
JE491274,12/28/2021 05:00:00 PM,110XX S WENTWORTH AVE,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,Y,N,513,34,08B,1176911,1831518,41.693022265,-87.627915204,"(41.693022265, -87.627915204)"
JF166219,03/06/2022 08:00:00 PM,015XX S RIDGEWAY AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,ALLEY,N,N,1014,24,07,1151628,1892175,41.860005552,-87.71889534,"(41.860005552, -87.71889534)"
JF164983,03/06/2022 08:19:00 AM,014XX E 75TH ST,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,N,N,324,8,08B,1187300,1855554,41.758739878,-87.589118634,"(41.758739878, -87.589118634)"
JF165264,03/06/2022 01:40:00 PM,020XX S STATE ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,Y,Y,131,3,04B,1176640,1890530,41.854963672,-87.627133239,"(41.854963672, -87.627133239)"
JF166373,03/06/2022 12:00:00 AM,017XX W 89TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,N,N,2221,21,14,1166382,1845666,41.732076793,-87.666062576,"(41.732076793, -87.666062576)"
JF164813,03/06/2022 02:30:00 AM,102XX W ZEMKE RD,0460,BATTERY,SIMPLE,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,N,N,1654,41,08B,1106955,1941060,41.994913946,-87.881937669,"(41.994913946, -87.881937669)"
JF165621,03/06/2022 11:00:00 PM,021XX W 63RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,726,16,14,1163314,1862842,41.779274948,-87.676821816,"(41.779274948, -87.676821816)"
JF165117,03/06/2022 12:25:00 PM,013XX W VAN BUREN ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,N,Y,1231,27,04A,1167503,1898291,41.876461817,-87.660446578,"(41.876461817, -87.660446578)"
JF165540,03/06/2022 01:34:00 PM,009XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1833,42,06,1177324,1906733,41.899410159,-87.624131266,"(41.899410159, -87.624131266)"
JF164844,03/06/2022 03:50:00 AM,009XX S CARPENTER ST,0460,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,N,N,1232,25,08B,1169486,1896096,41.87039568,-87.653229549,"(41.87039568, -87.653229549)"
JF165162,03/06/2022 12:00:00 PM,006XX W MONTROSE AVE,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,RESIDENCE,N,N,1914,46,17,1170867,1929448,41.961885154,-87.647179847,"(41.961885154, -87.647179847)"
JF165178,03/06/2022 12:23:00 PM,047XX N BEACON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,N,N,1913,46,26,1166207,1931604,41.967902418,-87.664250696,"(41.967902418, -87.664250696)"
JF166581,03/06/2022 06:11:00 AM,005XX N STATE ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,N,N,1831,42,06,1176272,1904025,41.89200307,-87.628076963,"(41.89200307, -87.628076963)"
JF164749,03/06/2022 12:45:00 AM,065XX N LAKEWOOD AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,N,N,2432,49,03,1166319,1943680,42.001036898,-87.663491622,"(42.001036898, -87.663491622)"
JF165284,03/06/2022 02:03:00 PM,061XX S MOZART ST,1751,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,APARTMENT,N,Y,823,16,17,1158435,1863720,41.78178513,-87.694684951,"(41.78178513, -87.694684951)"
JF165204,03/06/2022 01:50:00 PM,011XX N CHERRY AVE,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,N,N,1822,27,08B,1169620,1907431,41.901496787,-87.652407386,"(41.901496787, -87.652407386)"
JF169367,02/10/2022 01:00:00 PM,115XX S AVENUE G,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,N,N,433,10,11,1203228,1829109,41.685779943,-87.53164751,"(41.685779943, -87.53164751)"
JF164908,03/06/2022 07:50:00 AM,054XX W MELROSE ST,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,1633,30,06,1139512,1921075,41.93953995,-87.76266482,"(41.93953995, -87.76266482)"
JF165134,03/06/2022 06:00:00 AM,014XX W 110TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,2234,34,08B,1168811,1831807,41.693993536,-87.657562598,"(41.693993536, -87.657562598)"
JE491683,12/28/2021 02:15:00 PM,046XX S MICHIGAN AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,OTHER (SPECIFY),N,N,215,3,04B,1177938,1874249,41.810257961,-87.622863301,"(41.810257961, -87.622863301)"
JE491408,12/28/2021 07:57:00 PM,032XX W WASHINGTON BLVD,0810,THEFT,OVER $500,APARTMENT,N,Y,1123,28,06,1154712,1900497,41.882780879,-87.707351971,"(41.882780879, -87.707351971)"
JF170540,02/06/2022 10:00:00 AM,040XX N LEAVITT ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,SCHOOL - PUBLIC GROUNDS,N,N,1911,47,26,1160966,1926995,41.955365785,-87.683649901,"(41.955365785, -87.683649901)"
JE491475,12/28/2021 10:30:00 PM,0000X E HURON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1834,42,07,1176762,1905087,41.894906185,-87.626245286,"(41.894906185, -87.626245286)"
JF165496,03/06/2022 07:08:00 PM,016XX W VAN BUREN ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,GAS STATION,N,N,1231,27,04B,1165751,1898237,41.876351148,-87.666880865,"(41.876351148, -87.666880865)"
JF165973,03/06/2022 10:00:00 AM,005XX W LOCUST ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,1823,27,05,1172458,1906487,41.898844112,-87.642011132,"(41.898844112, -87.642011132)"
JF164898,03/06/2022 06:37:00 AM,056XX S MARYLAND AVE,041A,BATTERY,AGGRAVATED - HANDGUN,HOSPITAL BUILDING / GROUNDS,N,N,235,5,04B,1182875,1867708,41.792195498,-87.604958508,"(41.792195498, -87.604958508)"
JF170190,03/04/2022 06:42:00 PM,041XX W WABANSIA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,2534,26,08A,1148341,1910973,41.911653267,-87.730476379,"(41.911653267, -87.730476379)"
JE490700,12/28/2021 04:50:00 AM,096XX S UNION AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,N,Y,2223,21,26,1173337,1840942,41.718962694,-87.640722785,"(41.718962694, -87.640722785)"
JF164965,03/06/2022 12:00:00 AM,079XX S LAFLIN ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,N,N,612,21,07,1167709,1852313,41.750288779,-87.66101097,"(41.750288779, -87.66101097)"
JE492659,12/28/2021 04:00:00 PM,016XX W WRIGHTWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1931,32,06,1164805,1917327,41.928755564,-87.669812114,"(41.928755564, -87.669812114)"
JE490896,12/28/2021 10:45:00 AM,0000X W JACKSON BLVD,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,N,N,113,4,08A,1175791,1898975,41.878156422,-87.629995452,"(41.878156422, -87.629995452)"
JF165126,03/06/2022 11:43:00 AM,035XX N WESTERN AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,Y,N,1921,47,26,1159750,1923378,41.945465738,-87.688220247,"(41.945465738, -87.688220247)"
JF165587,03/06/2022 09:30:00 PM,061XX N WINTHROP AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2433,48,08B,1167747,1940929,41.993457327,-87.658318065,"(41.993457327, -87.658318065)"
JE491199,12/28/2021 04:18:00 PM,007XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,Y,N,1833,2,06,1177294,1905494,41.896010965,-87.624279065,"(41.896010965, -87.624279065)"
JF166108,03/06/2022 10:00:00 PM,089XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,633,8,14,1183124,1845960,41.732511024,-87.604720945,"(41.732511024, -87.604720945)"
JF164845,03/06/2022 04:37:00 AM,014XX E 50TH ST,0810,THEFT,OVER $500,STREET,N,Y,222,4,06,1186625,1872131,41.804244531,-87.591067995,"(41.804244531, -87.591067995)"
JF165539,03/06/2022 08:00:00 PM,084XX S MARSHFIELD AVE,0560,ASSAULT,SIMPLE,SIDEWALK,N,N,614,21,08A,1166809,1848820,41.740722739,-87.664408488,"(41.740722739, -87.664408488)"
JE491695,12/28/2021 12:00:00 PM,008XX E 77TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,624,8,14,1183031,1854133,41.754940787,-87.604808155,"(41.754940787, -87.604808155)"
JF170537,02/28/2022 03:01:00 PM,117XX S MARSHFIELD AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,2234,34,06,1167515,1826950,41.680692908,-87.662446079,"(41.680692908, -87.662446079)"
JF164943,03/06/2022 08:30:00 AM,002XX E GRAND AVE,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,N,N,1834,42,08A,1178222,1903964,41.891791478,-87.620917415,"(41.891791478, -87.620917415)"
JF164929,03/06/2022 06:00:00 AM,051XX S TROY ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,N,Y,923,14,04B,1156248,1870373,41.8000862,-87.702524134,"(41.8000862, -87.702524134)"
JF165485,03/06/2022 06:40:00 PM,110XX S LAWNDALE AVE,0460,BATTERY,SIMPLE,RESIDENCE,N,Y,2211,19,08B,1153648,1831157,41.692522849,-87.713095837,"(41.692522849, -87.713095837)"
JF165088,03/06/2022 11:51:00 AM,056XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,225,20,08B,1177676,1867684,41.792248931,-87.624022984,"(41.792248931, -87.624022984)"
JF165431,03/06/2022 05:51:00 PM,0000X W 112TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,522,34,04A,1178060,1830705,41.690765376,-87.623733031,"(41.690765376, -87.623733031)"
JF165331,03/06/2022 04:07:00 PM,087XX S MORGAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,2222,21,14,1171170,1846941,41.735472372,-87.648484971,"(41.735472372, -87.648484971)"
JF164890,03/06/2022 07:00:00 AM,045XX N MAGNOLIA AVE,0810,THEFT,OVER $500,STREET,N,N,1913,46,06,1167100,1930357,41.964461422,-87.661003201,"(41.964461422, -87.661003201)"
JF165247,03/06/2022 02:50:00 PM,012XX W 18TH ST,0810,THEFT,OVER $500,STREET,N,Y,1233,25,06,1168185,1891541,41.857924571,-87.658137441,"(41.857924571, -87.658137441)"
JF165822,03/06/2022 04:30:00 PM,010XX W CULLERTON ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,N,N,1235,25,26,1169886,1890585,41.855264352,-87.651921616,"(41.855264352, -87.651921616)"
JF165401,03/06/2022 12:00:00 AM,128XX S PEORIA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,523,34,14,1172683,1819428,41.659939295,-87.643748959,"(41.659939295, -87.643748959)"
JF165046,03/06/2022 11:14:00 AM,018XX S PULASKI RD,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,Y,N,1012,24,18,1150007,1890745,41.856113138,-87.72488284,"(41.856113138, -87.72488284)"
JF165261,03/06/2022 02:32:00 PM,002XX N LA SALLE ST,0810,THEFT,OVER $500,CTA TRAIN,N,N,122,42,06,1175098,1901792,41.885901992,-87.632455489,"(41.885901992, -87.632455489)"
JF165118,03/06/2022 10:35:00 AM,012XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,CTA STATION,N,N,1424,2,08B,1165712,1908139,41.90352381,-87.66674162,"(41.90352381, -87.66674162)"
JF165605,03/06/2022 10:04:00 PM,064XX W DIVERSEY AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,2512,36,15,1133185,1917921,41.930998239,-87.785992793,"(41.930998239, -87.785992793)"
JF165003,03/06/2022 10:15:00 AM,099XX S EWING AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,N,N,432,10,06,1202139,1839648,41.714727599,-87.535276502,"(41.714727599, -87.535276502)"
JF170508,02/09/2022 09:00:00 AM,004XX W 79TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,621,17,07,1174815,1852546,41.750772837,-87.634964504,"(41.750772837, -87.634964504)"
JE189908,04/05/2021 07:00:00 AM,054XX W FERDINAND ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,RESIDENCE,N,Y,1523,37,20,1139886,1902619,41.888887769,-87.761742306,"(41.888887769, -87.761742306)"
JF165205,03/06/2022 02:20:00 PM,047XX S WOOD ST,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,N,N,931,15,04B,1165145,1873294,41.807917966,-87.66981341,"(41.807917966, -87.66981341)"
JF165422,03/06/2022 05:50:00 PM,010XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,STREET,N,N,1213,27,08B,1167266,1906830,41.899898549,-87.661071135,"(41.899898549, -87.661071135)"
JF165364,03/06/2022 02:30:00 PM,045XX N BROADWAY,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,GROCERY FOOD STORE,N,N,1913,46,11,1168276,1930258,41.96416436,-87.656682274,"(41.96416436, -87.656682274)"
JF170614,02/06/2022 09:00:00 PM,015XX E MARQUETTE RD,0810,THEFT,OVER $500,APARTMENT,N,N,321,5,06,1187541,1861540,41.775160261,-87.588045306,"(41.775160261, -87.588045306)"
JF164808,03/06/2022 02:25:00 AM,043XX W WILCOX ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1115,28,08B,1147446,1898983,41.878768626,-87.734072016,"(41.878768626, -87.734072016)"
